what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329304224665
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329304228673
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329304233136
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1329304237123
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329304237864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329304240858
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329304379819
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329304383101
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329304387151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329304390433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329304545375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329304549914
